cluster_id	spatial_decay_slope
0	0.0423516782494675
1	0.000495910443972846
2	0.0269176679605477
3	0.0405807885914017
4	0.0170961826162916
5	0.0258004146250035
6	0.0173137302203023
7	0.0132843292625295
8	0.0138285448534639
9	0.0252077593525339
10	0.0138198285608959
11	0.0183929997506457
12	0.0159247341265395
13	0.0255365517794344
14	0.025645675858777
