cluster_id	percentage_spikes_missing
0	38.1966978590753
1	42.8281872948649
2	50.0000000000002
3	23.564796422044
4	50.0000000000002
5	5.10158447915565
6	9.53487466759384e-07
7	50.0000000000001
8	0.688108890327954
9	50.0000000000002
10	0.000408992540190667
11	0.13911623375682
12	50
13	12.7921676095474
14	2.61164117854126
