cluster_id	percentageSpikesMissing_symmetric
0.0	27.723952899090776
1.0	31.490499648135113
2.0	22.074152262831507
3.0	20.95808383233534
4.0	41.360607469394076
5.0	2.391041162227608
6.0	7.13407973784817
7.0	35.95505617977528
8.0	0.0
9.0	30.555555555555554
10.0	10.795454545454545
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
