cluster_id	percent_missing_symmetric
0.0	25.015977357801518
1.0	31.339984293650563
2.0	23.712543779997407
3.0	0.0
4.0	13.114754098360656
5.0	33.620689655172406
6.0	4.861858629350543
7.0	33.19502074688796
8.0	9.917355371900834
9.0	31.48148148148148
10.0	17.741935483870968
11.0	0.0
12.0	34.9264705882353
13.0	0.0
14.0	0.0
