cluster_id	isolationDistance
0.0	24.34465838942098
1.0	12.644601125125863
2.0	16.554391559236198
3.0	5.721868947901512
4.0	9.300132229416448
5.0	25.58478330550765
6.0	62.87675344552977
7.0	5.3934269725240975
8.0	12.020489923975331
9.0	3.312957838361122
10.0	68.94593338230636
11.0	45.749433288459855
12.0	11.931317048804136
13.0	7.973520221678395
14.0	27.30758232222791
