cluster_id	presence_ratio
0.0	0.8620689655172413
1.0	1.0
2.0	0.971830985915493
3.0	1.0
4.0	1.0
5.0	1.0
6.0	0.9245283018867925
7.0	0.676056338028169
8.0	1.0
9.0	0.3380281690140845
10.0	0.5609756097560976
11.0	0.7142857142857143
12.0	1.0
13.0	0.975609756097561
14.0	0.9130434782608695
