cluster_id	use_these_times_start
0.0	0.3253666666666667
1.0	0.3253666666666667
2.0	0.3253666666666667
3.0	2160.3253666666665
4.0	360.32536666666664
5.0	0.3253666666666667
6.0	720.3253666666667
7.0	0.3253666666666667
8.0	1800.3253666666667
9.0	0.3253666666666667
10.0	1440.3253666666667
11.0	720.3253666666667
12.0	2880.3253666666665
13.0	720.3253666666667
14.0	1080.3253666666667
