cluster_id	percentageSpikesMissing_symmetric
0.0	27.709497206703908
1.0	31.48413971685102
2.0	22.074152262831507
3.0	20.872641509433958
4.0	41.360607469394076
5.0	2.3305084745762756
6.0	7.1399317406143314
7.0	35.95505617977528
8.0	0.0
9.0	30.555555555555554
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
