cluster_id	troughToPeak2Ratio
0.0	11.282845497131348
1.0	2.631118059158325
2.0	38.745548248291016
3.0	905.772216796875
4.0	3.887054443359375
5.0	73.93912506103516
6.0	47.715911865234375
7.0	320.74493408203125
8.0	223.75282287597656
9.0	175.7664031982422
10.0	4.629137992858887
11.0	1.591166615486145
12.0	26.16874885559082
13.0	193.34487915039062
14.0	203.64549255371094
